id,name,artistString,songType,publishDate,lengthSeconds,favoritedTimes,ratingScore,status
274228,Snow-white Medium,弱音P feat. 初音ミク,Original,2007-09-26T00:00:00Z,94,1,3,Finished
6485,Chocolate☆Magic -ドキドキ大作戦-,OSTER project feat. 初音ミク,Original,2007-09-26T00:00:00Z,118,4,32,Finished
538295,Chaos,さつき が てんこもり feat. Delay Lama,Original,2007-09-25T00:00:00Z,83,1,3,Finished
307760,メッセージ,azuma feat. 初音ミク,Original,2007-09-25T00:00:00Z,93,0,0,Finished
268807,moon 旧版,iroha(sasaki) feat. 初音ミク,Original,2007-09-25T00:00:00Z,163,4,14,Finished
268169,かに風味かまぼこ賛歌,不在通知P feat. 初音ミク,Original,2007-09-25T00:00:00Z,63,1,5,Finished
7842,恋愛ボーカロイド,Dog tails feat. 初音ミク,Original,2007-09-25T00:00:00Z,256,4,30,Finished
424500,ハッピーハードミク,骨盤P feat. 初音ミク,Original,2007-09-24T00:00:00Z,163,0,0,Finished
266000,シンキロウ,tombo. feat. 初音ミク,Original,2007-09-24T00:00:00Z,98,0,0,Finished
265994,Starry Blue,HiRO@Lovecar feat. 初音ミク,Original,2007-09-24T00:00:00Z,109,0,0,Finished
3027,Innocence,KazuP feat. 初音ミク,Original,2007-12-19T00:00:00Z,140,32,166,Approved
977836,broken my bear,U-ske feat. 初音ミク,Original,2007-12-18T00:00:00Z,258,0,0,Draft
718537,二人だけのMarry X’mas!!＜みっくみくMix＞,octave feat. 初音ミク,Original,2007-12-18T00:00:00Z,239,0,0,Finished
718533,君との時間にさよなら,すなみかんとく feat. 初音ミク,Original,2007-12-18T00:00:00Z,83,0,0,Finished
718519,ぬっこ　ぬっこに　されとるでー　「その３」,Dragon Flavor feat. 初音ミク,Original,2007-12-18T00:00:00Z,89,0,0,Finished
718514,keikoの憂鬱,上場 feat. Unknown vocal synth(s),Original,2007-12-18T00:00:00Z,267,0,0,Draft
718494,つむぎ太郎 (仮),Bitstar feat. 初音ミク,Original,2007-12-18T00:00:00Z,231,0,0,Finished
715875,私脱いだらヤバいんです ～short version～,FAR-07 feat. 初音ミク,Original,2007-12-18T00:00:00Z,78,0,0,Finished
713412,message,v2 feat. 初音ミク,Original,2007-12-18T00:00:00Z,300,0,0,Finished
708268,Feelings,Sva feat. 初音ミク,Original,2007-12-18T00:00:00Z,389,0,0,Finished
526289,届くかな？,saki feat. 初音ミク,Original,2007-10-26T00:00:00Z,207,0,2,Finished
302588,近未来都市,涼風P feat. 初音ミク,Original,2007-10-26T00:00:00Z,245,1,7,Finished
107538,想詩,ササノマリイ feat. 初音ミク,Original,2007-10-26T00:00:00Z,106,0,4,Finished
424532,fragments,kuro feat. 初音ミク,Original,2007-10-25T00:00:00Z,283,1,3,Finished
424525,Love Again,刹那P feat. 初音ミク,Original,2007-10-25T00:00:00Z,300,0,0,Finished
424453,電気羊,ピュシス feat. 初音ミク,Original,2007-10-25T00:00:00Z,168,0,0,Finished
423211,aka,ピュシス feat. 初音ミク,Original,2007-10-25T00:00:00Z,173,0,2,Finished
423197,消えても戻りたい,てんてん＠ feat. 初音ミク,Original,2007-10-25T00:00:00Z,73,0,0,Finished
423148,Blue sky blue,そらいむ feat. 初音ミク,Original,2007-10-25T00:00:00Z,122,0,2,Finished
423117,魔界ノ天使,twilight_yous feat. 初音ミク,Original,2007-10-25T00:00:00Z,106,0,0,Finished
591208,いのちのうた,haruna808 feat. 初音ミク,Original,2007-11-23T00:00:00Z,94,0,0,Finished
588460,卑怯戦隊うろたんだー,"シンP feat. KAITO, MEIKO, 初音ミク",Original,2007-11-23T00:00:00Z,269,7,29,Finished
588442,「つのだみさとのパズル道」 初音ミク オープニング,puzpuzu feat. 初音ミク,Original,2007-11-23T00:00:00Z,109,0,0,Finished
588441,吊り,宇宙電波受信P feat. 初音ミク,Original,2007-11-23T00:00:00Z,58,0,0,Finished
588429,ルララ,harunacute feat. 初音ミク,Original,2007-11-23T00:00:00Z,36,0,0,Finished
588420,デジタルたった一人のミュージック,村井臣子 feat. 初音ミク,Original,2007-11-23T00:00:00Z,203,0,0,Finished
588413,そよ風のむこう側,BingoBongoP feat. 初音ミク,Original,2007-11-23T00:00:00Z,190,1,3,Finished
588406,初音ミクとマーブルチョコレート,不在通知P feat. 初音ミク,Original,2007-11-23T00:00:00Z,15,0,0,Finished
588405,限りなき戦い,おパンクP feat. 初音ミク,Original,2007-11-23T00:00:00Z,129,0,0,Finished
588389,僻地医療崩壊を歌う,ニロニロ動画 feat. 初音ミク,Original,2007-11-23T00:00:00Z,153,0,0,Finished
558559,C2B,kangaru feat. 初音ミク,Original,2007-11-09T00:00:00Z,105,0,2,Finished
558544,winter sweet love,KKY_P feat. 初音ミク,Original,2007-11-09T00:00:00Z,171,0,4,Finished
558448,八雲立つ,チューハイP feat. 初音ミク,Original,2007-11-09T00:00:00Z,104,0,0,Finished
489675,Silent X'mas,わんだらP feat. 初音ミク,Original,2007-11-09T00:00:00Z,74,0,2,Finished
410389,FLOWER POWDER ～10月の黄色い悪魔～,くぼんヌ。 feat. 初音ミク,Original,2007-11-09T00:00:00Z,147,0,2,Finished
289422,やくそく,ＨＭＯとかの中の人。 feat. 初音ミク,Original,2007-11-09T00:00:00Z,133,0,0,Finished
848759,君の痛み,本気マフラーP feat. 初音ミク,Original,2007-11-08T00:00:00Z,0,0,0,Finished
811729,すたんどばいみく,keiki feat. 初音ミク,Original,2007-11-08T00:00:00Z,134,0,0,Finished
796405,君の痛み,本気マフラーP feat. 初音ミク,Original,2007-11-08T00:00:00Z,233,0,0,Finished
750700,Last Love,hudenoayamari feat. 初音ミク,Original,2007-11-08T00:00:00Z,150,0,0,Finished
557444,30代萌えヲタがエロゲOP風サビを2時間で作ってみた,ふちP feat. 初音ミク,Original,2007-11-08T00:00:00Z,21,0,0,Finished
557435,スキだなんていえない,kuracciP feat. 初音ミク,Original,2007-11-08T00:00:00Z,115,0,2,Finished
557163,the beginning,shintaron01 feat. 初音ミク,Original,2007-11-08T00:00:00Z,273,0,2,Finished
557141,ミクもポチット押してほしい！！,YOOANN feat. 初音ミク,Original,2007-11-08T00:00:00Z,103,0,2,Finished
557139,lonely only bloomy,ひろき feat. 初音ミク,Original,2007-11-08T00:00:00Z,91,0,2,Finished
557039,初音ミクにＶ系っぽい曲をうたってもらった,weekend feat. 初音ミク,Original,2007-11-08T00:00:00Z,128,0,2,Finished
556880,Anger,うに feat. 初音ミク,Original,2007-11-08T00:00:00Z,81,0,0,Finished
556534,旅立つ君へ,lcyong feat. 初音ミク,Original,2007-11-08T00:00:00Z,323,0,2,Finished
556492,にーとすぱいらる,発狂ぱらのいあ feat. 初音ミク,Original,2007-11-08T00:00:00Z,118,0,0,Finished
13232,那由他の彼方まで,釣り師P feat. 初音ミク,Original,2007-12-17T00:00:00Z,187,2,22,Finished
12653,visualize,amyu feat. 初音ミク,Original,2007-12-17T00:00:00Z,262,0,0,Finished
5269,てむてららる ちょむちょめぷ,daniwell feat. 初音ミク,Original,2007-12-17T00:00:00Z,318,7,47,Finished
3247,うさみみショートケーキ,2-dimension feat. 斎藤 桃子,Original,2007-12-17T00:00:00Z,268,1,3,Finished
773,Absolute BLue,"ベルネイジ, だあくP, 高木誠 feat. 初音ミク",Original,2007-12-17T00:00:00Z,286,0,0,Finished
1015431,fly a new world,AOKI-LOW feat. MEIKO,Original,2007-12-16T00:00:00Z,30,0,4,Finished
705594,snow・man,high feat. KAITO,Original,2007-12-16T00:00:00Z,25,1,3,Finished
705590,まちぼうけ,toglong feat. 初音ミク,Original,2007-12-16T00:00:00Z,183,0,0,Finished
705586,オリジナーレ,竹箱 feat. 初音ミク,Original,2007-12-16T00:00:00Z,203,0,0,Finished
705576,愛＝理解！,りう feat. 初音ミク,Original,2007-12-16T00:00:00Z,113,0,0,Finished
595363,恋の方程式　（はぁと）,wakanamisa feat. 初音ミク,Original,2007-09-23T00:00:00Z,310,0,2,Finished
265541,あなたの心,viamedia feat. 初音ミク,Original,2007-09-23T00:00:00Z,246,0,0,Finished
261121,光と影,Sat4 feat. 初音ミク,Original,2007-09-23T00:00:00Z,283,3,11,Finished
261119,はじめての初音ミク,rokushingattai feat. 初音ミク,Original,2007-09-23T00:00:00Z,0,0,2,Finished
260935,雄魔 -UMA-,blackorwhite feat. 初音ミク,Original,2007-09-23T00:00:00Z,100,0,4,Finished
196930,大好き！お兄ちゃん！,めたはあP feat. 初音ミク,Original,2007-09-23T00:00:00Z,104,0,4,Finished
2434,シューティング☆スター,かじゅきP feat. 初音ミク,Original,2007-09-23T00:00:00Z,197,11,65,Approved
261115,おっぱいのうた,魚肉P feat. 初音ミク,Original,2007-09-22T00:00:00Z,49,2,14,Finished
255935,友達がいないので初音ミクに歌ってもらった 1,骨盤P feat. 初音ミク,Original,2007-09-22T00:00:00Z,153,0,0,Finished
255737,初音ミクに憧れて音楽知識の無い俺が曲を作ってみた。その２,パチP feat. 初音ミク,Original,2007-09-22T00:00:00Z,0,0,0,Finished
297648,バンドでやってる曲を勝手にミクに歌わせてメンバーに内緒でＵＰした,は＠なくそ feat. 初音ミク,Original,2007-09-29T00:00:00Z,206,0,0,Finished
297641,ミクはザリガニ食べてます,魚肉P feat. 初音ミク,Original,2007-09-29T00:00:00Z,44,0,0,Finished
210973,伝えたいきもち,ぽこたんP feat. 初音ミク,Original,2007-09-29T00:00:00Z,250,2,32,Finished
3742,水鏡の庭,Clean Tears feat. 初音ミク,Original,2007-09-29T00:00:00Z,280,7,41,Finished
297624,君とわたしの世界‐ショートヴァージョン,L*aura feat. 初音ミク,Original,2007-09-28T00:00:00Z,122,0,0,Finished
297622,ひきこもりだけど、初音ミクに自作曲歌わせた２,万年青 feat. 初音ミク,Original,2007-09-28T00:00:00Z,230,0,0,Finished
297512,-SNOW VIEW-,Kossy feat. 初音ミク,Original,2007-09-28T00:00:00Z,246,0,0,Finished
297435,君に会うために,BingoBongoP feat. 初音ミク,Original,2007-09-28T00:00:00Z,203,0,0,Finished
296344,ミクが家にあるサンプリングCDに喧嘩を売りました。その２,パチP feat. 初音ミク,Original,2007-09-28T00:00:00Z,0,0,0,Finished
292320,あなたのサンタ,lcyong feat. 初音ミク,Original,2007-09-28T00:00:00Z,116,0,0,Finished
787007,想い、伝えて,ACTPOP feat. 初音ミク,Original,2007-12-31T00:00:00Z,275,0,0,Finished
757001,夢幻特攻DARIO,秦野P feat. 初音ミク,Original,2007-12-31T00:00:00Z,191,0,2,Finished
716642,赤いブランコ,North-T feat. 初音ミク,Original,2007-12-31T00:00:00Z,265,0,0,Finished
650792,rock on,MV2,Original,2007-12-31T00:00:00Z,0,0,0,Draft
650791,創世記少女編,MV2,Original,2007-12-31T00:00:00Z,0,0,0,Draft
650790,Lost,MV2,Original,2007-12-31T00:00:00Z,0,0,0,Draft
642172,Sweet X’mas,涼宮 燐,Original,2007-12-31T00:00:00Z,0,0,0,Finished
642169,White Dance -crystal-,涼宮 燐 feat. 初音ミク,Original,2007-12-31T00:00:00Z,0,0,0,Finished
600574,初音ミクでソイソイ,ソイソイP feat. 初音ミク,Original,2007-12-31T00:00:00Z,73,1,3,Finished
598096,まりこ,宇宙電波受信P feat. 鏡音リン,Original,2007-12-31T00:00:00Z,67,0,0,Finished
236622,カナシミハイブリッド,ナモナキP feat. MEIKO,Original,2007-12-03T00:00:00Z,243,0,2,Finished
182212,街月の下で,TzTech feat. 初音ミク,Original,2007-12-03T00:00:00Z,223,0,0,Finished
169913,イトシイキミ,unui feat. 初音ミク,Original,2007-12-03T00:00:00Z,266,1,7,Finished
18443,音の色,岡崎恵 feat. 初音ミク,Original,2007-12-03T00:00:00Z,75,0,0,Finished
2697,色の無い街,OzaShin feat. 初音ミク,Original,2007-12-03T00:00:00Z,227,3,29,Approved
628628,Song of Christmas -Ver.39-,C-nabo feat. 初音ミク,Original,2007-12-02T00:00:00Z,258,0,0,Finished
628293,弱音ハクの卒業,つやつやP feat. 初音ミク,Original,2007-12-02T00:00:00Z,183,0,2,Finished
628287,もみの木に,tamalab feat. 初音ミク,Original,2007-12-02T00:00:00Z,244,0,0,Finished
628028,初音ミクとボイストレーニング4,ジョイ feat. 初音ミク,Original,2007-12-02T00:00:00Z,202,0,0,Finished
627951,ウタ箱 - Vocaloids BOX -,cosMo@暴走P feat. 初音ミク,Original,2007-12-02T00:00:00Z,199,1,7,Finished
268351,Energetic sign,GT-K feat. 初音ミク,Original,2007-10-12T00:00:00Z,169,0,0,Approved
33680,中学生,フナコシP feat. 初音ミク,Original,2007-10-12T00:00:00Z,200,2,12,Finished
10888,夢の大地,"ことのP, NumLock feat. 初音ミク",Original,2007-10-12T00:00:00Z,289,0,2,Finished
848738,恋する気持ち,本気マフラーP feat. 初音ミク,Original,2007-10-11T00:00:00Z,0,0,0,Finished
796404,恋する気持ち,本気マフラーP feat. 初音ミク,Original,2007-10-11T00:00:00Z,0,0,0,Finished
421954,Over,舞人 feat. 初音ミク,Original,2007-10-11T00:00:00Z,138,0,0,Finished
388429,エゴと想い,LOVE&P feat. 初音ミク,Original,2007-10-11T00:00:00Z,132,0,0,Finished
388117,Seaside Avenue,S.T feat. 初音ミク,Original,2007-10-11T00:00:00Z,272,0,4,Finished
388096,タイニーゼビウス,とまぞぉ feat. TALK,Original,2007-10-11T00:00:00Z,238,4,16,Finished
388077,Ray,rukkulook feat. 初音ミク,Original,2007-10-11T00:00:00Z,203,0,4,Finished
78315,あの菩提樹の下へ,kihirohito feat. 初音ミク,Original,2007-10-25T00:00:00Z,183,2,8,Finished
60662,コーヒーとチョコレート,en feat. 初音ミク,Original,2007-10-25T00:00:00Z,254,1,7,Finished
925797,茜色の約束,"水野良樹, 島田昌典 feat. いきものがかり",Original,2007-10-24T00:00:00Z,293,0,0,Finished
762152,空,神前暁 feat. 滝田樹里,Original,2007-10-24T00:00:00Z,244,0,0,Finished
738140,Tears Infection,"志倉千代丸, 磯江俊道 feat. KAORI",Original,2007-10-24T00:00:00Z,281,0,0,Finished
600302,経験値上昇中☆,"大久保薫 feat. 茅原実里, 井上麻里奈, 佐藤利奈",Original,2007-10-24T00:00:00Z,230,0,0,Finished
424503,この胸のせつなさを,刹那P feat. 初音ミク,Original,2007-10-24T00:00:00Z,296,0,0,Finished
422730,体毛のまみむめもの歌,毛P feat. 初音ミク,Original,2007-10-24T00:00:00Z,80,0,2,Finished
422709,もうひとりのわたし‐ショートヴァージョン,L*aura feat. 初音ミク,Original,2007-10-24T00:00:00Z,99,0,0,Finished
422703,風,Ramiels feat. 初音ミク,Original,2007-10-24T00:00:00Z,281,0,0,Finished
914709,Misery Business,Paramore feat. Hayley Williams,Original,2007-05-15T00:00:00Z,200,0,0,Draft
200203,Dancing with digital lights,"ウチダマサトシ, アキバ系!電脳空間カウボーイズ feat. MEIKO",Original,2007-05-01T00:00:00Z,320,1,7,Finished
549189,ガチャガチャきゅ～と・ふぃぎゅ@メイト,"柏森進, MOSAIC.WAV feat. み～こ",Original,2007-04-27T00:00:00Z,93,8,46,Finished
778063,凛として咲く花の如く,TOMOSUKE feat. オカマチコ,Original,2007-04-25T00:00:00Z,235,0,4,Finished
921636,SECRET AMBITION,"志倉千代丸, 藤間仁 feat. 水樹奈々",Original,2007-04-18T00:00:00Z,265,0,0,Finished
834673,桜の木の下で,くさぞうし feat. Unknown vocal synth(s),Original,2007-04-08T00:00:00Z,0,0,0,Finished
880260,What I've Done,Linkin Park,Original,2007-04-02T00:00:00Z,208,2,8,Finished
811152,Umbrella,Various artists,Original,2007-03-29T00:00:00Z,255,0,0,Finished
684648,Second Heaven,Ryu☆,Original,2007-03-08T00:00:00Z,120,1,7,Finished
784351,CHE.R.RY,"YUI, northa+",Original,2007-03-07T00:00:00Z,216,0,0,Finished
633137,恋夢,cb.jony feat. 初音ミク,Original,2007-12-04T00:00:00Z,71,0,0,Finished
632638,祝・リン解禁,よっしー feat. 初音ミク,Original,2007-12-04T00:00:00Z,41,0,0,Finished
632616,クリスマスソング2007,TERA-Type feat. 初音ミク,Original,2007-12-04T00:00:00Z,217,0,0,Finished
632615,トリカブト・ラブ,TERA-Type feat. 初音ミク,Original,2007-12-04T00:00:00Z,317,0,0,Finished
632614,Snow Child,Junkers feat. 初音ミク,Original,2007-12-04T00:00:00Z,147,0,0,Finished
632590,はかいりんのうた,TERA-Type feat. 初音ミク,Original,2007-12-04T00:00:00Z,276,1,5,Finished
632588,みくラップ,kuzuBP5 feat. 初音ミク,Original,2007-12-04T00:00:00Z,134,0,0,Finished
632586,根性食堂冬コミ出ますの歌,みかみ佳志 feat. 初音ミク,Original,2007-12-04T00:00:00Z,43,0,0,Finished
632578,うたうクリスマス,カーニバルP feat. 初音ミク,Original,2007-12-04T00:00:00Z,129,0,0,Finished
629322,竜の輪に囚われし者,niconiconao feat. 初音ミク,Original,2007-12-04T00:00:00Z,217,0,0,Finished
311315,スターダスト☆ミ,☆てむぴー feat. 初音ミク,Original,2007-12-28T00:00:00Z,219,1,9,Finished
308665,駆けてくひよこ,ぴよよP feat. 鏡音リン,Original,2007-12-28T00:00:00Z,116,1,3,Finished
294595,ミク鍋,dojin feat. 初音ミク,Original,2007-12-28T00:00:00Z,69,0,0,Finished
268219,鏡音デビューです,"まさみティー feat. 鏡音リン, 鏡音レン",Original,2007-12-28T00:00:00Z,74,0,0,Finished
262882,鏡音引越センター,usob feat. 鏡音リン,Original,2007-12-28T00:00:00Z,14,0,4,Finished
262607,RaruSong,"くくどどP feat. 鏡音リン, 初音ミク",Original,2007-12-28T00:00:00Z,181,0,2,Finished
240363,gentleman's dance,"未来派 feat. 鏡音リン, 鏡音レン",Original,2007-12-28T00:00:00Z,135,1,9,Finished
228948,WeLCoME - miku -,IndigoP feat. 初音ミク,Original,2007-12-28T00:00:00Z,107,0,0,Finished
87480,Jewel Colors,"a.k.a.dRESS, ave;new feat. 初音ミク",Original,2007-12-28T00:00:00Z,257,2,16,Finished
33233,バーボンハウスへようこそ,GonGoss feat. 初音ミク,Original,2007-12-28T00:00:00Z,221,3,33,Finished
255353,２の素晴らしさ３,kuro feat. 初音ミク,Original,2007-09-22T00:00:00Z,35,0,0,Finished
255139,「ごはんがすすむ」５番,いぬちP feat. 初音ミク,Original,2007-09-22T00:00:00Z,38,0,0,Finished
255030,「ごはんがすすむ」４番,いぬちP feat. 初音ミク,Original,2007-09-22T00:00:00Z,38,0,0,Finished
251161,初音ミクのアンビエント,orokamono feat. 初音ミク,Original,2007-09-22T00:00:00Z,202,7,29,Finished
100671,Packaged,kz feat. 初音ミク,Original,2007-09-22T00:00:00Z,163,26,137,Approved
307116,初音ミクでHipHopトラック作製,orokamono feat. 初音ミク,Original,2007-09-21T00:00:00Z,75,9,43,Finished
297434,ちょっとおちゃめなVOC@LOID,ことのP feat. 初音ミク,Original,2007-09-21T00:00:00Z,0,0,0,Finished
268001,ミクが家にあるサンプリングCDに喧嘩を売りました。,パチP feat. 初音ミク,Original,2007-09-21T00:00:00Z,0,0,0,Finished
251142,初音ミクに憧れて音楽知識の無い俺が曲を作ってみた。,パチP feat. 初音ミク,Original,2007-09-21T00:00:00Z,0,0,0,Finished
251057,「ごはんがすすむ」３番,いぬちP feat. 初音ミク,Original,2007-09-21T00:00:00Z,39,0,0,Finished
631214,星に願いを…,トゥルララＰ feat. 初音ミク,Original,2007-12-03T00:00:00Z,236,0,0,Finished
616231,クリスマスソング。,"るーにぃ, wainohito feat. 初音ミク",Original,2007-12-03T00:00:00Z,149,0,2,Finished
601291,にわとり,じゃむぱん feat. 初音ミク,Original,2007-12-03T00:00:00Z,55,0,2,Finished
599773,カオシレーターが買えない,HironoLin feat. 初音ミク,Original,2007-12-03T00:00:00Z,80,1,5,Finished
514533,るん・るん・るん♪,岡崎恵 feat. 初音ミク,Original,2007-12-03T00:00:00Z,297,0,0,Finished
283626,過ぎゆく時代の忘れもの,ks_rider feat. 初音ミク,Original,2007-12-03T00:00:00Z,209,1,5,Finished
246636,一人酒,Re:nG feat. 初音ミク,Original,2007-12-03T00:00:00Z,71,0,4,Finished
7010,Before the Time,Taishi feat. 初音ミク,Original,2007-12-31T00:00:00Z,312,0,6,Finished
7011,POP LIFE,通天 feat. 初音ミク,Original,2007-12-31T00:00:00Z,254,0,2,Finished
7012,空のキャンパス,oiko feat. 初音ミク,Original,2007-12-31T00:00:00Z,163,0,2,Finished
7013,新宿ルミネ,ziki_7 feat. 初音ミク,Original,2007-12-31T00:00:00Z,267,0,2,Finished
7014,Stir up!,Taishi feat. 初音ミク,Original,2007-12-31T00:00:00Z,315,0,4,Finished
7015,heart-shaped Knifeの予定でした,kishida feat. 初音ミク,Original,2007-12-31T00:00:00Z,498,0,2,Finished
6171,Sigh…,セピア feat. 初音ミク,Original,2007-12-31T00:00:00Z,243,0,0,Finished
6172,追憶のノクターン,OdiakeS feat. 初音ミク,Original,2007-12-31T00:00:00Z,270,0,0,Finished
6165,贖罪のラプソディー,ことのP feat. 初音ミク,Original,2007-12-31T00:00:00Z,263,0,0,Finished
6166,原罪のレクイエム,セピア feat. 初音ミク,Original,2007-12-31T00:00:00Z,251,0,0,Finished
89548,約束のキス,vilP feat. 初音ミク,Original,2007-12-24T00:00:00Z,259,0,4,Finished
9449,君のメロディー,samfree feat. 初音ミク,Original,2007-12-24T00:00:00Z,286,2,20,Finished
5354,つないだ手,mikuru396 feat. 初音ミク,Original,2007-12-24T00:00:00Z,407,8,52,Finished
1011582,いくぞ！サンタクロース！！,武装歌劇派 feat. 初音ミク,Original,2007-12-23T00:00:00Z,95,0,0,Finished
715730,残酷な現実,ルーネ feat. 初音ミク,Original,2007-12-23T00:00:00Z,106,0,2,Finished
698417,anger [short angry mix],Tripshots feat. 初音ミク,Original,2007-12-23T00:00:00Z,146,1,5,Finished
627885,マスター、マスター,kametaka feat. KAITO,Original,2007-12-23T00:00:00Z,60,0,0,Finished
627882,光さす道,kametaka feat. KAITO,Original,2007-12-23T00:00:00Z,263,0,0,Finished
626118,大空の彼方へ,"HT feat. MEIKO, KAITO",Original,2007-12-23T00:00:00Z,291,0,2,Finished
599787,Cloudy Sky,ゲン feat. 初音ミク,Original,2007-12-23T00:00:00Z,188,0,0,Finished
633245,ボーカロイド哀歌,takotakoagare feat. 初音ミク,Original,2007-12-04T00:00:00Z,277,0,4,Finished
633244,あなたに・・・,aster feat. 初音ミク,Original,2007-12-04T00:00:00Z,305,0,0,Finished
633233,書道教室日本海,Kyohei Sanbayashi feat. MEIKO,Original,2007-12-04T00:00:00Z,157,0,2,Finished
633203,帰り道,captain_tea feat. KAITO,Original,2007-12-04T00:00:00Z,261,0,0,Finished
633196,機動戦隊ザクレンジャー,ＬＥＥ土橋 feat. 初音ミク,Original,2007-12-04T00:00:00Z,168,1,3,Finished
633186,スピード☆メイカー,U-ske feat. 初音ミク,Original,2007-12-04T00:00:00Z,216,0,0,Finished
633157,アイスミクボサ,IndigoP feat. 初音ミク,Original,2007-12-04T00:00:00Z,102,0,0,Finished
33098,リンリンリンってしてくりん,ジェバンニP feat. 鏡音リン,Original,2007-12-28T00:00:00Z,112,6,42,Finished
21139,かぷちーの,あわあわP feat. 初音ミク,Original,2007-12-28T00:00:00Z,125,0,6,Finished
8578,リンカーネーション,ジェバンニP feat. 鏡音リン,Original,2007-12-28T00:00:00Z,203,3,27,Approved
6654,逆襲のロードローラー,TinySymphony feat. 鏡音リン,Original,2007-12-28T00:00:00Z,271,1,9,Finished
5238,PICO＠LUV (☆彡とvとAIのウタ。),sasakure.UK feat. 初音ミク,Original,2007-12-28T00:00:00Z,154,17,79,Finished
7008,Glitter,su- feat. 初音ミク,Original,2007-12-31T00:00:00Z,284,0,2,Finished
7009,Invisible aerial attack! (Miku Edit),ミク詐欺P feat. 初音ミク,Original,2007-12-31T00:00:00Z,229,0,2,Finished
598075,忍者,宇宙電波受信P feat. 初音ミク,Original,2007-12-01T00:00:00Z,64,0,0,Finished
332275,星夜の夢,文鳥P feat. 初音ミク,Original,2007-12-01T00:00:00Z,276,0,8,Finished
289148,half rest,mikuflo feat. 初音ミク,Original,2007-12-01T00:00:00Z,393,0,0,Finished
217342,大切な言葉,おパンクP feat. 初音ミク,Original,2007-12-01T00:00:00Z,124,0,0,Finished
185401,one for you,tomo feat. 初音ミク,Original,2007-12-01T00:00:00Z,215,0,0,Finished
160828,チマミレア,sansuiP feat. 初音ミク,Original,2007-12-01T00:00:00Z,188,5,25,Finished
796399,君のすべて,本気マフラーP feat. 初音ミク,Original,2007-11-30T00:00:00Z,0,0,0,Finished
627312,私のご主人様,y_mazun feat. 初音ミク,Original,2007-11-30T00:00:00Z,95,0,0,Finished
618367,君の夢はオリジナル,ktr feat. 初音ミク,Original,2007-11-30T00:00:00Z,247,0,0,Finished
618349,壊れた時計,蒼P feat. 初音ミク,Original,2007-11-30T00:00:00Z,313,0,0,Finished
610197,初音ミクと温泉で練習してるver0.000000000001,チシャネコ feat. 初音ミク,Original,2007-11-13T00:00:00Z,168,0,0,Finished
568953,無宗教,宇宙電波受信P feat. 初音ミク,Original,2007-11-13T00:00:00Z,232,0,0,Finished
568940,赤い記憶,hatiku feat. MEIKO,Original,2007-11-13T00:00:00Z,60,0,0,Finished
568504,魔法使いミクとガラスの猫,"hitoshi feat. ココ, 初音ミク",Original,2007-11-13T00:00:00Z,349,0,4,Finished
568494,スパゲッティのうた,Unknown producer(s) feat. 初音ミク,Original,2007-11-13T00:00:00Z,145,0,2,Finished
568289,初音ミクで自作曲初うｐ,GAP_LAN feat. 初音ミク,Original,2007-11-13T00:00:00Z,104,0,2,Finished
568255,かえるさんのうた,bokenote feat. 初音ミク,Original,2007-11-13T00:00:00Z,218,0,0,Finished
568247,music,田中　雫 feat. 初音ミク,Original,2007-11-13T00:00:00Z,130,0,0,Finished
568210,七色世界,きの feat. 初音ミク,Original,2007-11-13T00:00:00Z,129,0,0,Finished
539273,Sound of Virginity,UPNUSY feat. 初音ミク,Original,2007-11-13T00:00:00Z,281,0,2,Finished
633645,これからもよろしくね,Yuu-KiT feat. 初音ミク,Original,2007-12-03T00:00:00Z,223,0,0,Finished
633624,Sepia～chu chu noise～,涼風P feat. 初音ミク,Original,2007-12-03T00:00:00Z,267,0,2,Finished
633623,Stars-夜空に願いを-,越後男児 feat. 初音ミク,Original,2007-12-03T00:00:00Z,153,0,0,Finished
632450,OVERNIGHT CINDERELLA,misono feat. 初音ミク,Original,2007-12-03T00:00:00Z,291,0,0,Finished
632436,ピアプロ開設♪,ふちP feat. 初音ミク,Original,2007-12-03T00:00:00Z,5,0,0,Finished
632230,未完成の心,FAR-07 feat. 初音ミク,Original,2007-12-03T00:00:00Z,89,0,2,Finished
632196,つながるよ　ひろがるよ,Kusemono feat. MEIKO,Original,2007-12-03T00:00:00Z,180,0,4,Finished
631693,ノーブルマインド,まぼしレコーズ feat. 初音ミク,Original,2007-12-03T00:00:00Z,191,0,0,Finished
631689,100ミリ,cb.jony feat. 初音ミク,Original,2007-12-03T00:00:00Z,70,0,0,Finished
631547,ちんちんのうた,132star feat. 初音ミク,Original,2007-12-03T00:00:00Z,56,0,0,Finished
566934,EARTH,ぽこたんP feat. 初音ミク,Original,2007-11-12T00:00:00Z,305,0,0,Finished
566933,Dreamer,謙信 feat. 初音ミク,Original,2007-11-12T00:00:00Z,220,0,0,Finished
566811,look on the bright side of nightmare,AOKI-LOW feat. 初音ミク,Original,2007-11-12T00:00:00Z,208,0,0,Finished
565898,ミクノヒトリゴト,トゥルララＰ feat. 初音ミク,Original,2007-11-12T00:00:00Z,245,0,0,Finished
565894,彼方の音と未来の歌～If you have a smile,Ryu feat. 初音ミク,Original,2007-11-12T00:00:00Z,218,0,2,Finished
565875,雪桜,NERV2007 feat. 初音ミク,Original,2007-11-12T00:00:00Z,356,0,2,Finished
